Dates,Stock,Last Price,Open Price,High Price,Low Price,Volume,Bid Price,Ask Price,Market Order Bid Size,Market Order Ask Size,Average Volume 30 Day,Moving Average 20 Day,Turnover / Traded Value,RSI 14 Day,Moving Average 20 Day,Moving Average 50 Day,Moving Average 200 Day,Volatility 30 Day,Implied Volatility Mid,Current Market Cap,VWAP Price
20/1/2015,FUBO US Equity,210002.1053,210002.1053,450004.5114,210002.1053,0,105001.0527,195001.9549,#N/A N/A,#N/A N/A,0.0012,319773.2058,888.5,51.2221,319773.2058,#N/A N/A,#N/A N/A,1287.681,#N/A N/A,22.8127,210002.1053
21/1/2015,FUBO US Equity,300003.0076,195001.9549,300003.0076,195001.9549,0,105001.0527,300003.0076,#N/A N/A,#N/A N/A,0.0012,328323.2915,271.25,52.9776,328323.2915,#N/A N/A,#N/A N/A,1269.177,#N/A N/A,32.5895,232502.3309
22/1/2015,FUBO US Equity,300003.0076,300003.0076,300003.0076,300003.0076,0,105001.0527,300003.0076,#N/A N/A,#N/A N/A,0.0013,336873.3772,1000,52.9776,336873.3772,#N/A N/A,#N/A N/A,1263.811,#N/A N/A,32.5895,300003.0076
23/1/2015,FUBO US Equity,300003.0076,300003.0076,300003.0076,300003.0076,0,105001.0527,300003.0076,#N/A N/A,#N/A N/A,0.0013,345423.463,150,52.9776,345423.463,#N/A N/A,#N/A N/A,1263.811,#N/A N/A,32.5895,300003.0076
26/1/2015,FUBO US Equity,300003.0076,300003.0076,300003.0076,300003.0076,0,105001.0527,300003.0076,#N/A N/A,#N/A N/A,0.0013,345423.463,23,52.9776,345423.463,#N/A N/A,#N/A N/A,1263.811,#N/A N/A,32.5895,300003.0076
27/1/2015,FUBO US Equity,300003.0076,300003.0076,300003.0076,300003.0076,0,105001.0527,585005.8648,#N/A N/A,#N/A N/A,0.0013,345423.463,18.2,52.9776,345423.463,#N/A N/A,#N/A N/A,1263.811,#N/A N/A,32.5895,105001.0527
28/1/2015,FUBO US Equity,300003.0076,300003.0076,300003.0076,300003.0076,0,105001.0527,300003.0076,#N/A N/A,#N/A N/A,0.0014,289172.899,400,52.9776,289172.899,#N/A N/A,#N/A N/A,1246.761,#N/A N/A,32.5895,105001.0527
29/1/2015,FUBO US Equity,300003.0076,300003.0076,300003.0076,300003.0076,0,105001.0527,300003.0076,#N/A N/A,#N/A N/A,0.0014,289172.899,400,52.9776,289172.899,#N/A N/A,#N/A N/A,1246.761,#N/A N/A,32.5895,105001.0527
30/1/2015,FUBO US Equity,300003.0076,300003.0076,300003.0076,300003.0076,0,105001.0527,300003.0076,#N/A N/A,#N/A N/A,0.0014,289172.899,20.3,52.9776,289172.899,#N/A N/A,#N/A N/A,1246.761,#N/A N/A,32.5895,105001.0527
2/2/2015,FUBO US Equity,300003.0076,300003.0076,300003.0076,300003.0076,0,105001.0527,300003.0076,#N/A N/A,#N/A N/A,0.0014,289172.899,20.3,52.9776,289172.899,#N/A N/A,#N/A N/A,1246.761,#N/A N/A,32.5895,105001.0527
3/2/2015,FUBO US Equity,300003.0076,300003.0076,300003.0076,300003.0076,0,105001.0527,300003.0076,#N/A N/A,#N/A N/A,0.0014,289172.899,20.3,52.9776,289172.899,#N/A N/A,#N/A N/A,1246.761,#N/A N/A,32.5895,105001.0527
4/2/2015,FUBO US Equity,300003.0076,300003.0076,300003.0076,300003.0076,0,105001.0527,300003.0076,#N/A N/A,#N/A N/A,0.0014,289172.899,20.3,52.9776,289172.899,#N/A N/A,#N/A N/A,1246.761,#N/A N/A,32.5895,105001.0527
